,age,job,marital,education,default,balance,ratio_bal_ln,ratio_ln_inc,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed
218,36,management,married,tertiary,no,806,-0.1400498259318662,-0.1806930752158979,yes,no,cellular,3,feb,106,2,259,1,failure,no
219,54,technician,divorced,secondary,no,0,0.7058737826055661,0.8314092833308266,yes,yes,cellular,3,feb,62,2,203,5,failure,no
220,49,management,divorced,tertiary,no,4961,2.5448584957414475,-0.8981209775937309,yes,no,cellular,3,feb,298,2,231,1,failure,no
221,47,services,married,secondary,no,1160,0.9010970427156793,0.9162468767243254,yes,no,cellular,3,feb,117,2,221,4,failure,no
222,36,services,single,secondary,no,774,1.7210671123423866,-0.47017268442763027,yes,no,cellular,3,feb,231,2,259,1,failure,no
223,33,management,married,tertiary,no,644,2.2520419149974464,0.13641148556377736,yes,yes,cellular,3,feb,124,2,271,2,failure,no
224,51,services,married,secondary,no,867,0.9394972295116001,0.5116982282389748,yes,no,cellular,3,feb,177,2,211,3,failure,no
225,32,services,married,secondary,no,414,0.8551796631453107,-1.2342958869841936,yes,no,cellular,3,feb,236,2,272,1,failure,no
226,50,housemaid,single,primary,no,1158,-0.37427368803526884,-1.2669711939735222,yes,no,cellular,3,feb,116,3,265,3,failure,no
227,37,housemaid,married,secondary,no,12939,0.0538917089080691,0.8592514905712156,yes,yes,cellular,3,feb,77,3,202,9,failure,no
228,35,services,married,secondary,no,1659,0.9265098541860072,1.1497947574996648,yes,no,cellular,3,feb,149,3,215,1,failure,no
229,50,technician,married,tertiary,no,199,1.5143983451967753,-1.1171656115514703,yes,yes,cellular,3,feb,116,2,253,1,failure,no
230,58,retired,married,primary,no,3401,1.3167724404890913,0.14096084123188174,yes,no,cellular,3,feb,84,3,265,2,failure,no
231,41,management,single,tertiary,no,572,0.5302438446810331,0.8440473911441624,yes,no,cellular,3,feb,419,2,271,2,failure,no
232,28,entrepreneur,married,tertiary,no,59,-0.6939154259369378,-1.237360080014719,no,no,cellular,3,feb,330,3,190,6,failure,no
233,47,blue-collar,single,secondary,no,152,0.9896002421099052,-0.03848547877592101,yes,no,cellular,3,feb,193,3,271,4,failure,no
234,31,services,married,primary,no,997,0.18818399012269704,-0.42288369692323147,yes,no,cellular,3,feb,256,1,190,3,failure,no
235,35,admin.,single,secondary,no,0,-0.19085516538402775,0.6245552758696002,yes,no,cellular,3,feb,80,1,273,1,failure,no
236,32,blue-collar,married,secondary,no,4471,-0.2193724934007843,1.529025444735368,yes,no,cellular,3,feb,197,1,270,2,failure,no
237,33,technician,single,tertiary,no,390,1.220483762075296,-0.16232269666411114,yes,no,cellular,3,feb,161,1,256,1,failure,no
238,29,services,married,secondary,no,222,-0.3947392359962667,-0.12065009839854801,yes,no,cellular,3,feb,197,1,250,23,failure,no
239,34,technician,married,secondary,no,883,-0.10267423528635872,0.5599643952037009,no,no,telephone,3,feb,166,2,173,3,failure,no
240,40,admin.,married,secondary,no,0,1.3051103247188736,-1.1602987478199698,yes,no,cellular,3,feb,561,1,201,1,failure,no
241,48,admin.,married,primary,no,3,1.7520099508211788,0.5787945347057417,yes,no,cellular,3,feb,69,1,252,4,failure,no
242,32,housemaid,married,tertiary,no,357,-0.08804565242144868,0.05159580106220185,yes,no,cellular,3,feb,133,3,77,2,failure,no
243,33,services,married,tertiary,no,546,0.36277089584020794,0.2651924051000717,yes,yes,cellular,3,feb,54,2,270,1,failure,no
244,51,blue-collar,married,primary,no,377,-0.19376866068016838,-0.9249474098040849,yes,no,telephone,3,feb,143,4,272,1,failure,no
245,52,entrepreneur,divorced,tertiary,no,199,-0.047334918810516546,-0.2595919485095486,yes,yes,cellular,3,feb,373,1,236,2,failure,no
246,35,management,single,tertiary,no,1891,1.1380698624447145,-1.0014579914843629,yes,no,cellular,3,feb,188,3,270,5,failure,no
247,31,blue-collar,married,primary,no,124,-0.13958115902433493,-1.1726507809509816,yes,no,cellular,3,feb,343,1,264,4,failure,no
248,49,admin.,married,secondary,no,1403,0.7167485764426033,0.3870820983171949,no,no,cellular,3,feb,124,2,180,2,failure,no
249,39,blue-collar,married,secondary,no,661,2.159228701982424,0.2946557080644232,yes,no,cellular,3,feb,84,4,267,4,failure,no
250,46,management,married,tertiary,no,-319,0.7617487020688989,-0.20520407914826289,yes,no,cellular,3,feb,80,1,256,1,failure,no
251,32,services,married,secondary,no,1844,-0.5191161196376142,1.0419248519306064,yes,yes,cellular,3,feb,158,4,201,6,failure,no
252,33,student,single,secondary,no,1883,1.2390812732036685,-0.5223589042972924,yes,no,cellular,3,feb,121,5,256,1,failure,no
253,36,management,married,tertiary,no,1582,0.3854241263080713,-0.22713446177130436,no,no,telephone,3,feb,26,2,197,1,failure,no
254,51,housemaid,married,primary,no,605,0.2725619733588347,-1.4059426792994185,no,no,cellular,3,feb,91,2,159,14,failure,no
255,42,,single,primary,no,2398,-1.418888382481996,1.8099766339098387,yes,no,cellular,3,feb,144,2,271,2,failure,no
256,34,blue-collar,married,secondary,no,261,1.9186705844372418,0.9660122492261097,yes,no,cellular,3,feb,88,5,251,3,failure,no
257,46,,married,,no,677,-0.3993743444897513,0.15026116708887455,no,no,cellular,3,feb,425,1,82,1,failure,no
258,52,management,married,tertiary,no,0,0.38377932390324065,-0.4978669202890695,yes,no,cellular,3,feb,790,1,249,1,failure,no
259,27,admin.,married,secondary,no,-401,-0.8547944990152362,-1.35921189132163,yes,yes,cellular,3,feb,205,3,214,1,failure,no
260,54,blue-collar,married,secondary,no,175,-0.015894827461629513,1.8281317371514658,yes,no,cellular,3,feb,94,4,271,4,failure,no
261,36,management,single,tertiary,no,219,0.6799480217759565,-1.0251719945528217,no,no,cellular,3,feb,22,6,196,6,failure,no
262,31,blue-collar,married,,no,-120,0.8650800785853834,0.07196171072322122,yes,no,cellular,3,feb,100,3,201,2,failure,no
263,43,technician,married,secondary,no,473,0.20464144298831666,-0.5921986221076906,yes,no,cellular,3,feb,148,3,211,5,failure,no
264,42,blue-collar,married,primary,no,-97,0.57706451268266,-1.4617952118072437,yes,no,cellular,3,feb,216,4,271,5,failure,no
265,34,technician,single,tertiary,no,586,-0.6958120565077957,-0.19988626176382884,yes,no,cellular,3,feb,43,5,263,2,failure,no
266,32,management,married,tertiary,no,272,-0.31988377392562706,0.2138122316722143,yes,no,cellular,3,feb,188,4,209,1,failure,no
267,58,technician,married,secondary,no,629,-0.6073334360103414,0.6026794099627669,yes,no,cellular,3,feb,193,3,265,2,failure,no
268,58,self-employed,married,secondary,no,0,-0.08323409253877767,-0.5414747855782808,yes,no,telephone,3,feb,702,3,264,9,failure,no
269,56,management,married,tertiary,no,2366,-0.8475669968954449,-2.1217694937905343,yes,yes,cellular,3,feb,538,2,188,4,failure,no
270,29,technician,married,secondary,no,655,0.8433180286077095,1.1963867121944856,yes,no,cellular,3,feb,225,3,270,2,failure,no
271,42,admin.,single,secondary,no,400,1.0677019318634486,0.6090574311494918,yes,no,cellular,3,feb,198,5,244,6,failure,no
272,42,technician,married,tertiary,no,725,1.0760164119598654,1.1531199716702967,yes,yes,telephone,3,feb,124,3,252,3,failure,no
273,56,blue-collar,married,primary,no,284,1.0578778081822517,-0.887878383772558,no,yes,telephone,3,feb,124,4,204,4,failure,no
274,41,management,divorced,tertiary,no,-78,0.40599498269364254,0.8470364996369358,yes,no,cellular,3,feb,69,4,252,4,failure,no
275,50,technician,married,secondary,no,103,-0.5978601319669855,-1.8998141580898973,yes,no,cellular,3,feb,109,4,267,6,failure,no
276,33,management,single,tertiary,no,191,0.28299826182882915,0.04087331630938873,no,yes,cellular,3,feb,678,4,209,1,failure,no
277,53,blue-collar,married,primary,no,-211,-0.26910812899039704,-0.5895717222524756,yes,yes,cellular,3,feb,195,6,251,2,failure,no
278,41,technician,single,tertiary,no,-89,1.089022084938596,0.4352363347633383,yes,no,cellular,3,feb,195,4,251,4,failure,no
279,55,blue-collar,married,primary,no,781,1.3063587050506131,-0.20166004980512045,yes,no,cellular,3,feb,112,3,270,2,failure,no
280,54,admin.,single,secondary,no,1178,1.1346945430453728,0.8994669423548871,yes,no,telephone,3,feb,41,6,264,2,failure,no
281,45,technician,married,secondary,no,366,0.5134052275392962,1.6455035214544405,no,yes,cellular,3,feb,235,2,169,12,failure,no
282,32,technician,single,tertiary,no,47,0.9425622105876977,1.0837577992278062,yes,no,cellular,3,feb,693,7,204,3,failure,no
283,31,management,married,tertiary,no,302,1.4774868335516156,-1.4459288694698742,yes,yes,cellular,4,feb,181,1,257,1,failure,no
284,59,retired,married,tertiary,no,941,0.6025821641491964,0.4151829223988551,no,yes,cellular,4,feb,231,1,210,1,failure,no
285,51,technician,divorced,,no,1328,0.07852791035355466,-1.9316800977546944,yes,no,cellular,4,feb,119,1,251,1,failure,no
286,60,technician,married,primary,no,4243,0.33107139386987344,-0.5554864913871573,yes,no,cellular,4,feb,387,1,251,1,failure,no
287,36,technician,single,secondary,no,1855,0.36744032938125215,0.7975793554081987,yes,no,cellular,4,feb,75,1,273,1,failure,no
288,38,entrepreneur,married,secondary,no,351,0.48367456866491576,-1.3022853740485316,yes,no,cellular,4,feb,112,1,244,3,failure,no
289,52,admin.,married,primary,no,2281,0.04403612917699329,-0.9412127393769263,yes,yes,telephone,4,feb,82,1,244,1,failure,no
290,38,admin.,divorced,secondary,no,308,0.7966428278164314,0.8305898510154819,yes,no,cellular,4,feb,197,1,274,1,failure,no
291,39,services,married,secondary,no,105,0.2725536425919699,1.0324280908405998,no,no,cellular,4,feb,137,1,189,2,failure,no
292,47,blue-collar,married,secondary,no,243,0.4275162592155578,-1.6197427812461034,yes,no,cellular,4,feb,220,1,246,4,failure,no
293,38,admin.,single,secondary,no,221,0.07730972245349532,-0.4388313674262453,yes,no,cellular,4,feb,93,2,274,2,failure,no
294,36,blue-collar,married,secondary,no,0,0.41492281802873,0.3091297512829883,no,no,cellular,4,feb,235,1,244,1,failure,no
295,43,admin.,married,primary,no,392,-0.7354503852354519,-1.078931387401212,yes,yes,cellular,4,feb,110,1,208,2,failure,no
296,33,technician,married,secondary,no,0,1.1938082439909528,-0.7085772311950642,yes,no,cellular,4,feb,56,1,274,2,failure,no
297,36,blue-collar,single,secondary,no,376,0.33443503236585215,-0.7104521263716828,yes,yes,cellular,4,feb,180,1,274,3,failure,no
298,37,admin.,divorced,secondary,no,496,-0.03369851237884258,-0.8914722245694071,no,no,cellular,4,feb,118,4,272,3,failure,no
299,37,services,married,secondary,no,895,0.5898496893135894,-1.6507122501518774,yes,yes,cellular,4,feb,219,2,245,1,failure,no
300,51,technician,married,secondary,no,2,0.9613901668054076,-0.7129446252085462,yes,yes,cellular,4,feb,71,1,205,3,failure,no
301,59,unemployed,married,secondary,no,4497,0.04551897413091255,0.8231288989766621,yes,no,cellular,4,feb,213,1,251,1,failure,no
302,56,technician,married,primary,no,284,-0.30073096971088076,0.9956003519503527,no,no,cellular,4,feb,177,1,197,9,failure,no
303,28,technician,single,secondary,no,34,0.49818390007422103,-1.0854008223941405,yes,no,cellular,4,feb,16,6,268,4,failure,no
304,57,retired,married,primary,no,-464,0.04174348297303787,-0.19027045847086677,yes,no,cellular,4,feb,75,1,190,6,failure,no
305,32,technician,married,secondary,no,4,0.46115470757687393,-1.3776816731352088,no,no,cellular,4,feb,145,2,260,4,failure,no
306,39,management,divorced,tertiary,no,-980,1.8677282373540636,0.9952721336685505,yes,no,cellular,4,feb,52,2,260,1,failure,no
307,58,retired,single,secondary,no,1640,0.9574782576416431,-0.22374489147698465,no,yes,cellular,4,feb,72,6,274,4,failure,no
308,30,technician,single,tertiary,no,405,1.0294732613525008,-1.188473935743586,yes,no,cellular,4,feb,128,1,274,1,failure,no
309,38,entrepreneur,married,tertiary,no,227,0.11842228340724659,-0.9301799240089177,yes,no,cellular,4,feb,89,1,209,1,failure,no
310,37,services,single,secondary,no,342,1.7167145483184245,1.1115997828580402,yes,no,cellular,4,feb,127,1,273,1,failure,no
311,42,admin.,single,secondary,no,30,0.8298591843915752,0.5905964586895902,yes,no,cellular,4,feb,98,1,266,3,failure,no
312,58,management,married,tertiary,no,2142,1.125597875992768,0.7385216834040744,yes,no,cellular,4,feb,41,2,274,3,failure,no
313,53,blue-collar,married,secondary,no,1103,-0.09378667521846629,0.9644094773316331,yes,yes,cellular,4,feb,101,2,250,4,failure,no
314,33,blue-collar,married,primary,no,158,1.5544008128271658,1.2679787825714484,yes,no,cellular,4,feb,110,1,264,4,failure,no
315,41,blue-collar,divorced,primary,no,548,0.2063451330561355,-0.8639426351461902,yes,yes,cellular,4,feb,149,1,250,1,failure,no
316,45,entrepreneur,married,secondary,no,242,0.9463240862154058,-0.19788402332405164,no,yes,cellular,4,feb,510,1,198,4,failure,no
317,32,blue-collar,single,primary,no,354,1.2538009734984312,-1.1213433097334673,no,no,cellular,4,feb,239,1,196,8,failure,no
318,54,retired,divorced,secondary,yes,-200,2.1703158757221663,-0.6941909176385774,no,yes,cellular,4,feb,71,1,243,1,failure,no
319,45,blue-collar,married,secondary,no,1778,0.9787460626887032,-1.196150611532918,yes,no,cellular,4,feb,41,1,251,5,failure,no
320,39,management,married,secondary,no,794,-0.20004500822817062,1.350814766877694,yes,no,cellular,4,feb,71,1,243,3,failure,no
321,45,admin.,married,secondary,no,985,1.082491803401997,-0.35753715787112106,yes,no,telephone,4,feb,156,1,267,1,failure,no
322,43,services,divorced,secondary,no,372,0.7922687366765855,-1.8110940202544867,yes,yes,cellular,4,feb,618,2,274,2,failure,no
323,54,management,married,tertiary,no,7249,-1.0927618774063617,1.107745504464726,yes,yes,cellular,4,feb,102,2,77,1,failure,no
324,41,blue-collar,married,,no,402,-0.3584915928711174,0.3883839043607941,yes,no,cellular,4,feb,604,1,204,2,failure,no
325,34,technician,married,secondary,no,272,-0.33179321874163736,1.2491161439847622,yes,no,cellular,4,feb,287,1,201,2,failure,no
326,50,admin.,single,secondary,no,167,1.1128888648316833,1.3919311051581635,no,yes,cellular,4,feb,346,2,191,3,failure,no
327,51,blue-collar,married,primary,no,362,0.5014496244073419,-0.5263395069246337,yes,no,cellular,4,feb,108,4,272,2,failure,no
328,43,admin.,single,secondary,no,6,0.7716812827486677,0.8408883221063024,no,no,cellular,4,feb,58,1,264,1,failure,no
329,42,admin.,married,secondary,no,1133,1.3876139119519233,0.9716578941194562,yes,no,cellular,4,feb,161,4,212,3,failure,no
330,32,blue-collar,married,secondary,no,557,-0.5479320299452463,-0.40273153639188697,yes,yes,cellular,4,feb,210,2,253,1,failure,no
331,33,blue-collar,married,secondary,no,-241,0.10344533497356312,-1.3706132638974433,yes,yes,cellular,4,feb,117,1,253,1,failure,no
332,28,services,single,secondary,no,458,0.4974981485730786,-1.0019173252352196,no,no,cellular,4,feb,112,4,201,3,failure,no
333,40,unemployed,divorced,secondary,no,6322,1.217949559699047,0.6096291591980197,no,no,cellular,4,feb,459,1,272,1,failure,no
334,32,technician,divorced,secondary,no,202,1.137424782485586,-0.7285476117864176,yes,no,cellular,4,feb,429,1,201,1,failure,no
335,37,admin.,single,primary,no,91,0.8857268254599715,-1.646450376500161,yes,no,cellular,4,feb,283,2,273,2,failure,no
336,44,blue-collar,divorced,secondary,no,272,1.027208116566682,-0.3136569145012994,yes,no,cellular,4,feb,219,4,205,2,failure,no
337,41,blue-collar,married,secondary,no,1245,-0.5120608990831306,-0.4966669386762972,yes,no,cellular,4,feb,123,1,271,1,failure,no
338,52,technician,married,secondary,no,463,-0.15918468108503733,-0.8704103966653773,yes,no,cellular,4,feb,132,6,267,5,failure,no
339,34,services,married,secondary,no,382,-1.0474528480071013,-1.233582116597995,yes,yes,cellular,4,feb,494,2,198,7,failure,no
340,53,blue-collar,divorced,primary,no,255,0.020874503462458893,-0.2616039333614961,yes,no,cellular,4,feb,134,2,272,2,failure,no
341,34,self-employed,married,secondary,no,47,1.1636700359314025,0.8315786461007404,no,no,cellular,4,feb,362,2,169,2,failure,no
342,32,blue-collar,married,primary,no,651,0.3263351159886983,0.20435183677744562,yes,no,cellular,4,feb,628,2,267,2,failure,no
343,56,management,married,primary,no,199,0.8506386165549801,1.1672657265325745,yes,yes,cellular,4,feb,331,2,209,1,failure,no
344,40,technician,married,secondary,no,694,2.9619789273348487,-0.4064375700687748,yes,no,cellular,4,feb,97,4,196,5,failure,no
345,43,technician,married,secondary,no,0,0.8665657871544109,1.5763585447030137,yes,yes,cellular,4,feb,539,8,204,5,failure,no
346,50,management,married,tertiary,no,3284,-0.15379120343306396,0.7180437989857248,yes,no,cellular,4,feb,195,2,271,3,failure,no
347,30,services,married,secondary,no,357,1.0065796340992672,-1.1629721851953763,yes,no,cellular,4,feb,215,3,253,4,failure,no
348,56,admin.,married,,no,1848,1.2658155307266605,-0.03939411423850647,yes,no,cellular,4,feb,147,2,260,1,failure,no
349,31,technician,single,primary,no,449,-0.11534293054115072,0.5856090414817231,yes,no,cellular,4,feb,140,4,252,1,failure,no
350,58,entrepreneur,married,tertiary,no,0,-0.7597133788650812,1.2258642763074465,yes,yes,cellular,4,feb,304,2,229,2,failure,no
351,60,retired,married,secondary,no,2516,-0.5079686919176833,-0.33678750284826564,yes,yes,cellular,4,feb,279,3,266,1,failure,no
352,27,blue-collar,married,secondary,no,1600,0.13058335188126646,0.7452728190342132,yes,no,cellular,4,feb,603,2,259,1,failure,no
353,32,entrepreneur,single,primary,no,1770,2.06673447115568,0.22368001510491442,no,yes,cellular,4,feb,206,2,188,6,failure,no
354,29,admin.,single,secondary,no,260,0.4485855253761471,2.2076192244026664,yes,no,cellular,4,feb,453,2,273,2,failure,no
355,45,blue-collar,married,primary,no,412,0.45146054244107314,0.13283762785960646,yes,no,telephone,4,feb,45,5,265,13,failure,no
356,32,management,single,tertiary,no,156,0.7188234143649331,2.0464040389486367,yes,no,cellular,4,feb,82,2,246,6,failure,no
357,27,services,married,secondary,no,199,1.2990745064751197,0.8406236131248369,no,no,cellular,4,feb,108,2,195,6,failure,no
358,31,services,single,secondary,no,122,0.15911396159762392,0.6176246697525001,yes,no,cellular,4,feb,157,4,268,2,failure,no
